Date,Actual_Return,Pred_Mean,Pred_Vol,Prob_Up,Signal_Base,Signal_Dynamic,Signal_Strong,Signal_Combo,Prob_Gradient,Signal_Momentum,Position_Size_Kelly,Position_Size_Conf,Actual_Dir,Strategy_Return_Base,Cum_Strategy_Base,Strategy_Return_Dynamic,Cum_Strategy_Dynamic,Strategy_Return_Strong,Cum_Strategy_Strong,Strategy_Return_Combo,Cum_Strategy_Combo,Strategy_Return_Momentum,Cum_Strategy_Momentum,Strategy_Return_Kelly,Cum_Strategy_Kelly,Strategy_Return_Confidence,Cum_Strategy_Confidence,Cum_Market,Prob_Centered,Signal_Final,Strategy_Return,Cum_Strategy
2023-09-19,0.016931102662432373,0.0005714581659347763,0.03070559079814176,0.5062673388730548,1,1,0,1,0.018979966263853232,0,0.006267338873054751,0.012534677746109502,1,0.0,1.0271537522267244,0.016931102662432373,1.009269581242818,0.0,1.0271537522267244,0.0,1.0541731631063676,0.0,1.0151738529586858,-0.0,1.0016195078522767,-0.0,1.0032402921637615,1.0552216090143662,0.49991152892091795,1,0.016931102662432373,1.0358185467163976
2023-09-20,-0.0029114788993918343,-0.00017475803121237465,0.03108726031911433,0.4980833091380651,0,1,0,0,-0.008184029734989662,0,0.0,0.0,0,-0.0029114788993918343,1.0241632157506853,-0.0029114788993918343,1.0063311141532316,-0.0,1.0271537522267244,-0.0029114788993918343,1.0511039601856782,-0.0,1.0151738529586858,-1.8247224884237104e-05,1.0016012310758686,-3.649444976847421e-05,1.0032036794613135,1.0521493535655386,0.4917274991859283,1,-0.0029114788993918343,1.032802782874034
2023-09-21,-0.021020467716698094,0.00045753425673169775,0.031447164653479624,0.5050179781258641,1,1,0,1,0.006934668987799042,0,0.005017978125864131,0.010035956251728262,0,-0.0,1.0241632157506853,-0.021020467716698094,0.9851775634558648,-0.0,1.0271537522267244,-0.0,1.0511039601856782,-0.0,1.0151738529586858,0.0,1.0016012310758686,0.0,1.0032036794613135,1.0300326820457695,0.4986621681737273,1,-0.021020467716698094,1.0110927853189144
2023-09-22,0.0004491505408555205,-0.0017552547381895248,0.031786818254961886,0.48075631537699703,0,1,0,0,-0.024261662748867097,0,0.0,0.0,1,0.0004491505408555205,1.024623219212964,0.0004491505408555205,0.9856200564913297,0.0,1.0271537522267244,0.0004491505408555205,1.0515760640978908,0.0,1.0151738529586858,2.253827589233046e-06,1.0016034885123566,4.507655178466092e-06,1.0032082015575743,1.0304953217820092,0.47440050542486023,1,0.0004491505408555205,1.0115469181902954
2023-09-23,-6.686902016047694e-06,-0.0020633308623141393,0.032107596119069846,0.4773820824738453,0,1,0,0,-0.0033742329031517526,0,0.0,0.0,0,-0.0,1.024623219212964,-6.686902016047694e-06,0.9856134657465869,-0.0,1.0271537522267244,-0.0,1.0515760640978908,-0.0,1.0151738529586858,0.0,1.0016034885123566,0.0,1.0032082015575743,1.0304884309607645,0.4710262725217085,1,-6.686902016047694e-06,1.011540154075169
2023-09-24,-0.012210127075315798,-0.0031944412769930462,0.032410751007896615,0.46500922703791225,0,0,0,1,-0.012372855435933028,0,0.0,0.0,0,-0.0,1.024623219212964,-0.012210127075315798,0.9735790000826787,-0.0,1.0271537522267244,-0.0,1.0515760640978908,-0.0,1.0151738529586858,0.0,1.0016034885123566,0.0,1.0032082015575743,1.0179060362690908,0.45865341708577545,1,-0.012210127075315798,0.9991891202521267
2023-09-25,0.001585160786217759,-0.00779049973772077,0.032697427963839724,0.41520470405251386,0,0,0,1,-0.04980452298539839,0,0.0,0.0,1,0.0,1.024623219212964,0.0,0.9735790000826787,0.0,1.0271537522267244,0.001585160786217759,1.053242981238424,0.0,1.0151738529586858,-0.0,1.0016034885123566,-0.0,1.0032082015575743,1.019519581001839,0.40884889410037706,1,0.001585160786217759,1.0007729956635658
2023-09-26,-0.003093569595525136,-0.004578988076894643,0.03296867662464316,0.44991124163877927,0,0,0,1,0.03470653758626541,0,0.0,0.0,0,-0.0,1.024623219212964,-0.0,0.9735790000826787,-0.0,1.0271537522267244,-0.003093569595525136,1.0499847007749648,-0.0,1.0151738529586858,0.0,1.0016034885123566,0.0,1.0032082015575743,1.016365626224009,0.44355543168664247,1,-0.003093569595525136,0.9976770347521584
2023-09-27,0.005153782852789497,-0.001746490038762739,0.03322546174061829,0.48085233290046847,0,1,0,0,0.030941091261689202,0,0.0,0.0,1,0.0,1.024623219212964,0.0,0.9735790000826787,0.0,1.0271537522267244,0.005153782852789497,1.0553960939215101,0.0,1.0151738529586858,-0.0,1.0016034885123566,-0.0,1.0032082015575743,1.0216037539606069,0.47449652294833167,1,0.005153782852789497,1.002818845546486
2023-09-28,0.02506320623495958,0.0005383291978800899,0.03346867221057721,0.505904031711835,1,1,0,1,0.025051698811366485,0,0.005904031711834956,0.011808063423669912,1,0.0,1.024623219212964,0.02506320623495958,0.9979800113477767,0.0,1.0271537522267244,0.0,1.0553960939215101,0.0,1.0151738529586858,-0.0,1.0016034885123566,-0.0,1.0032082015575743,1.0472084195365305,0.49954822175969815,1,0.02506320623495958,1.0279527010887217
2023-09-29,-0.004072674570297436,0.0005854855519155675,0.033699128888601465,0.5064211679464855,1,1,0,1,0.0005171362346505504,0,0.0064211679464855065,0.012842335892971013,0,-0.004072674570297436,1.020450262283939,-0.004072674570297436,0.9939155635338954,-0.0,1.0271537522267244,-0.004072674570297436,1.0510978090882046,-0.0,1.0151738529586858,-2.4045199815019868e-05,1.0015794047563398,-4.8090399630039735e-05,1.0031599568742493,1.0429434804364828,0.5000653579943487,1,-0.004072674570297436,1.023766184263529
2023-09-30,0.002085958120685116,-0.00016288495384666135,0.033917591364090886,0.49821352839651345,0,1,0,0,-0.008207639549972057,0,0.0,0.0,1,0.002085958120685116,1.0225788787953056,0.002085958120685116,0.9959888297749243,0.0,1.0271537522267244,0.002085958120685116,1.0532903550987065,0.0,1.0151738529586858,1.3394287422254414e-05,1.0015928201987634,2.6788574844508828e-05,1.0031868300998352,1.0451190168589148,0.49185771844437665,1,0.002085958120685116,1.0259017176492764
2023-10-01,0.036976120856382695,0.0018953049618903907,0.03412476387887596,0.5207777834636809,1,1,0,1,0.022564255067167416,1,0.020777783463680866,0.04155556692736173,1,0.0,1.0225788787953056,0.036976120856382695,1.0328166331162891,0.0,1.0271537522267244,0.0,1.0532903550987065,0.0,1.0151738529586858,-0.0,1.0015928201987634,-0.0,1.0031868300998352,1.083763463935594,0.5144219735115441,1,0.036976120856382695,1.0638355835478468
